time_s,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,V3R,V4R,V7
2.458,-56.74418694188211,-67.74856568788137,-63.7205437326966,-43.185953658512965,-49.227986591290104,-67.74894757744981,-58.9158180721819,-60.83562367875686,-62.36635224179459,-60.50144724314459,-59.02561928803183,-57.53606618093782,-57.613206114609056,-54.526169377422384,-52.945751184675906
2.459,-55.62641255190867,-63.319027736159576,-60.50323744302598,-46.14852437351604,-50.37220981321643,-63.319294696208914,-57.14449212669699,-58.48653297251191,-59.55658936177165,-58.25292680698944,-57.22124870876242,-56.179976037777216,-56.23390073800503,-54.075906522524576,-52.97111457855337
2.46,-54.63825299358541,-59.373562620439046,-57.64025885274578,-48.80399064477205,-51.40394629631195,-59.37372695187398,-55.572730626048056,-56.39884486478298,-57.057534816116004,-56.25504493485075,-55.619979340987406,-54.97900765775664,-55.012201850628365,-53.68381474968771,-53.003742784217806
2.461,-53.77835602734922,-55.907124478011774,-55.12791410596866,-51.1555510579317,-52.32436661599638,-55.90719835355566,-54.19845242200844,-54.56983382399514,-54.86594928373497,-54.50518826157801,-54.21969318166793,-53.9315430068004,-53.94646552636065,-53.34928629763332,-53.04355850824812
2.462,-53.040339620714185,-52.89589647941585,-52.948768173298355,-53.21830457912834,-53.138997038304595,-52.89589146674498,-53.011834856434255,-52.986635546332664,-52.96654324969114,-52.99102193608004,-53.010393609008865,-53.029945437865855,-53.02893290143866,-53.06945325192048,-53.09019777313285
2.463,-52.41438027686872,-50.3032184008714,-51.07598409566884,-55.01549260446225,-53.856344062266096,-50.30314513633586,-51.997758406898576,-51.62944861863357,-51.33578226459606,-51.69355951185212,-51.97669332488068,-52.262460273161466,-52.24766117447152,-52.839901265419044,-53.14310044764203
2.464,-51.88856613758944,-48.08463634481568,-49.477019601966354,-56.57529754827768,-54.486722662551664,-48.084504335445544,-51.13788928920619,-50.474262026664036,-49.9451286589393,-50.58977819789093,-51.099933842025116,-51.61483391705694,-51.58816863238457,-52.65527757937904,-53.20158736998086
2.465,-51.45000010967758,-46.192019559224214,-48.11664080191459,-57.92823287028501,-55.04130100624945,-46.191837089321126,-50.412377313386,-49.495078774957165,-48.763684372942244,-49.65475095995061,-50.35991341054506,-51.07163384899462,-51.034775769109466,-52.50978671678006,-53.2649232229699
2.466,-51.085656672490096,-44.57675800561513,-46.95926294654848,-59.105115887794284,-55.53135847639425,-44.57653212457629,-49.801174622643224,-48.66564299094272,-47.7602436646131,-48.8633025414238,-49.73622911286361,-50.61727387302587,-50.5716469436894,-52.39757549150256,-53.332365369723746
2.467,-50.78300989098838,-43.19210607611275,-45.97066613222961,-60.135581910659916,-55.96774182648463,-43.1918426457957,-49.28500228765244,-47.96070583810796,-46.904797680373335,-48.19122327471046,-49.209260577237735,-50.23676559356685,-50.18355388300145,-52.31301520797547,-53.40319964867182
2.468,-50.53045949961322,-41.994772719718796,-45.119159343043165,-61.04707613620918,-56.36049620122262,-41.994476502202474,-48.8460061054181,-47.35688439175782,-46.16955525117566,-47.61609260781863,-48.76083739138349,-49.91622826420267,-49.85639369041732,-52.250893123311926,-53.47676465917079
2.469,-50.31758712429717,-40.94587765158759,-44.37628043806123,-61.864247433599246,-56.71864325388878,-40.945552421225315,-48.46815095849266,-46.83317811684626,-45.52955673980276,-47.11777432527124,-48.37464044613684,-49.643195381046915,-49.57750034602518,-52.20652758148024,-53.55246636545652
2.47,-50.135276410018875,-40.01139966377138,-43.717124334534375,-62.60866412466862,-57.05007711852412,-40.01104833063292,-48.137405707007844,-46.371211014301004,-44.96296183805481,-46.678648728299066,-48.03639010208267,-49.40675842648192,-49.3357907509114,-52.1758219930002,-53.62978494358562
2.471,-49.975729788459375,-39.16223920137437,-43.12038881638991,-63.29877431203296,-57.36154988950965,-39.16186393627772,-47.841768996292444,-45.95526542031558,-44.451089738084676,-46.283645043039186,-47.733872454247724,-49.19758693321185,-49.12178511232801,-52.15527236954277,-53.70827573714634
2.472,-49.832411652849956,-38.37400629358357,-42.568219290415556,-63.95004032614713,-57.65872083089915,-38.37360864773924,-47.57118179552399,-45.57216746142305,-43.97828299278184,-45.9201315899889,-47.45685032173623,-49.007860487707035,-48.92753785888864,-52.14194178936877,-53.787566018381426
2.473,-49.699943552848524,-37.62662942555747,-42.04592246327223,-64.57518669192356,-57.946247135351435,-37.62621044027641,-47.31736608892349,-45.21107579425867,-43.53165642750066,-45.57771321870684,-47.19689908200621,-48.83114332117024,-48.74651022443047,-52.13341330281574,-53.86734901458419
2.474,-49.573972324228436,-36.90386340422552,-41.54160607760529,-65.18451213098942,-58.227898120919775,-36.9034237081246,-47.07362191008346,-44.86321578884919,-43.10078121000497,-45.2479764314475,-46.94720011049999,-48.66222651450042,-48.573409927553,-52.1277306759574,-53.94737639185317
2.475,-49.45102733488804,-36.192756606675864,-41.04578891442317,-65.78622731448874,-58.506678852867786,-36.19229649934917,-46.83460762488891,-44.52159177319766,-42.67734284569326,-44.92421347103293,-46.70231717218575,-48.496957179926476,-48.4040176193955,-52.12333424364726,-54.02745011850684
2.476,-49.328378625993096,-35.48312156913845,-40.55101324093888,-66.3867904980213,-58.78495299032065,-35.48264109137912,-46.596121592164685,-44.18070108222589,-42.25480131734982,-44.601148138819376,-46.457974215226194,-48.332068713750324,-48.235014419666236,-52.11899716479323,-54.10741437951876
2.477,-49.20390388602917,-34.76703854000084,-40.05148138953379,-66.99122225810923,-59.064557983809806,-34.766537531411075,-46.35489741932795,-43.8362659115975,-41.8280723864583,-44.27467868474056,-46.21084700043156,-48.16502161848462,-48.06382019122386,-52.113765646728055,-54.187147994403915
2.478,-49.07596903136826,-34.03840981173555,-39.542729509119006,-67.60338803595155,-59.346908489876355,-34.03788795701449,-46.10842016024699,-43.48499259878201,-41.393241492502455,-43.941646995755775,-45.95837604382368,-47.993860606444485,-47.88844835668878,-52.106905283710056,-54.26655761063949
2.479,-48.943324703605825,-33.29257345351492,-39.021344800413615,-68.22624302244867,-59.633086002100626,-33.29203031893379,-45.85476701109344,-43.12436298824406,-40.9473157850821,-43.599638547921714,-45.6986044910739,-47.81709074922853,-47.70738006576302,-52.097854547674686,-54.345571804297265
2.48,-48.80501919014214,-32.525978334650254,-38.48472761880321,-68.862038186194,-59.92391425996456,-32.52541339627158,-45.59247328371732,-42.75245890167886,-40.48801550223488,-43.24681410099009,-45.43004171715082,-47.633573279132364,-47.519458329001225,-52.08618565882313,-54.42413611675662
2.481,-48.66032704811571,-31.735917752250643,-37.930896478065776,-69.51248914767851,-60.22002105895581,-31.73533041738046,-45.3204225485366,-42.36781826217615,-40.013602970273325,-42.881771744138184,-45.151551523545436,-47.44244018107658,-47.32380124282825,-52.07157251256156,-54.50220898646492
2.482,-48.508691960349516,-30.920316172126842,-37.35833193533001,-70.17891138086718,-60.52188773606243,-30.91970579534915,-45.037758682357634,-41.96931990647005,-39.52274570015588,-42.50343644905581,-44.862262628382354,-47.24302581445579,-47.11973251703258,-52.05376500164038,-54.57975849188394
2.483,-48.349681968490415,-30.07756216083674,-36.76585428998156,-70.8623261306069,-60.82988793688967,-30.07692805580373,-44.74381696631624,-41.55609334643481,-39.01440913668407,-42.110973545430326,-44.56149854404589,-47.034813345445244,-46.90672704975067,-52.03256890002417,-54.65675979990189
2.484,-48.18295511261848,-29.206380154216617,-36.152529712585995,-71.56354170855816,-61.1443173710041,-29.205721602181217,-44.43807120073793,-41.12744950735293,-38.48777433913747,-41.70372230985287,-44.248723755398736,-46.817393631612006,-46.684369154048426,-52.00783042294205,-54.733193207386286
2.485,-48.008233571145105,-28.305733948617693,-35.51759959622754,-72.2832146776285,-61.46541620621373,-28.305050204514384,-44.12009390305563,-40.68282860058494,-37.94217602658957,-41.28114598391764,-43.923503212770385,-46.59043427790879,-46.45232111867281,-51.979424606569495,-54.80904266722953
2.486,-47.82528456901824,-27.374755451166674,-34.86042839856498,-73.02189502274061,-61.79338560164317,-27.374045747882224,-43.789526923038025,-40.22176163940947,-37.37705683848547,-40.84279487397286,-43.58547242675573,-46.35365679157387,-46.21029999732811,-51.94724672907029,-54.88429470016948
2.487,-47.6339065521214,-26.412693083230042,-34.18046587089731,-73.78005886190162,-62.12839968040072,-26.4119566345635,-43.44606016337946,-39.74384257015881,-36.791934211773494,-40.388279629268524,-43.23431581192824,-46.10682003851935,-45.95806080029263,-51.91120609801924,-54.958937606768494
2.488,-47.43391937275011,-25.418875153041352,-33.47722024531562,-74.55813166715302,-62.47061402874162,-25.418111155733506,-43.089416473862954,-39.24870848865676,-36.186376867628326,-39.9172522726358,-42.86975131346553,-45.849708499344935,-45.69538456247618,-51.871221640215616,-55.03296090801346
2.489,-47.225157469796066,-24.39268440444819,-32.75023960326597,-75.35650440010558,-62.8201716018789,-24.39189203956446,-42.71934115477079,-38.73602589321975,-35.559988472786166,-39.429393019279914,-42.491519724656214,-45.58212410879683,-45.42207005227397,-51.827218837177384,-55.10635495660518
2.49,-47.007465242795526,-23.333540753062273,-31.99909923765192,-76.17554445684144,-63.17720672995698,-23.332719186937048,-42.33559483693893,-38.20548135992453,-34.912396556858496,-38.92440133583043,-42.09937744085401,-45.30388072038821,-45.137928147596256,-51.7791276464557,-55.17911067329246
2.491,-46.780694004100646,-22.24088991189599,-31.223393326300002,-77.015602879011,-63.54184775740498,-22.240038296787958,-41.93794879074961,-37.6567753989674,-34.24324521045544,-38.40199004955707,-41.69309168538846,-45.01480045938999,-44.84277813049061,-51.7268811320836,-55.25121937315465
2.492,-46.54470004625253,-21.114196178881187,-30.422729652106458,-77.87701892638873,-63.914218716550835,-21.113313653445495,-41.52618195156494,-37.08961855898312,-33.552190455067745,-37.86188161302529,-41.27243748231638,-44.71471141026354,-44.53644533756333,-51.67041459614453,-55.322672655447974
2.493,-46.29934348372833,-19.952938114319764,-29.59672643874088,-78.76012281727483,-64.29444033064317,-19.95202380397032,-41.100079137023975,-36.50372909230417,-32.83889746816671,-37.303805865447394,-40.837195842145746,-44.40344623070388,-44.21875975184106,-51.60966505830786,-55.393462337588595
2.494,-46.0444876230289,-18.756606190076525,-28.74501062975213,-79.6652372188563,-64.6826305593429,-18.755659207288595,-40.65943007752473,-35.898831685218326,-32.10303907408223,-36.72749881519962,-40.387152775146696,-44.080841397891035,-43.88955523695881,-51.544570972776135,-55.46358041924995
2.495,-45.77999868683211,-17.524701760130263,-27.867217134966612,-80.59267789985572,-65.0789048376012,-17.523721204716928,-40.20402899165984,-35.27465690193203,-31.344295083138856,-36.13270210667059,-39.92209885926772,-43.746736878413856,-43.54866920180111,-51.475072104332774,-55.53301906664067
2.496,-45.50574577100393,-16.256736900139288,-26.96298871304328,-81.54275383224424,-65.48337611288825,-16.25572185952381,-39.73367452005059,-34.63094109791519,-30.56235218866361,-35.51916293717266,-39.441829172797895,-43.40097607682972,-43.19594254823839,-51.401109509025225,-55.60177061005497
2.497,-45.22160095167628,-14.952234807049805,-26.031976264004754,-82.51576693789941,-65.896154752467,-14.951184356548147,-39.24816989015348,-33.96742663574203,-29.756904223518426,-34.886634263899275,-38.94614346209228,-43.04340596379294,-42.831219801305984,-51.32262558228097,-55.66982754997624
2.498,-44.92743948683927,-13.610730551427821,-25.073839379977464,-83.5120116116443,-66.31734836881982,-13.609643754550262,-38.747323226536786,-33.28386229144883,-28.9276526430667,-34.23487519355813,-38.43484645734374,-42.67387731727847,-42.454349354288546,-51.23956414949401,-55.7371825685678
2.499,-44.623140075847594,-12.231772045924401,-24.088247054151033,-84.53177410726245,-66.74706159492251,-12.230647954701816,-38.23094795029466,-32.5800037776318,-28.07430714688863,-33.563651483939644,-37.90774827907096,-42.29224503310523,-42.065183784213104,-51.15187058263507,-55.80382854446444
2.5,-44.30858515316917,-10.814921141530547,-23.074878483285175,-85.57533184249773,-67.1853958298658,-10.813758796868449,-37.69886323116427,-31.855614335568113,-27.19658638253227,-32.87273611166779,-37.36466489824302,-41.8983684764334,-41.663580208971815,-51.05949193224889,-55.86975856951601
2.501,-43.98366120137017,-9.35975479562267,-22.033423922770574,-86.64295265853973,-67.63244896781787,-9.358553227684986,-37.15089446925059,-31.110465366113157,-26.294218695351187,-32.16190987713129,-36.80541862653594,-41.49211185627992,-41.24940066783148,-50.96237706809529,-55.93496596662703
2.5020000000000002,-43.648259074018306,-7.865866277021581,-20.9635855687852,-87.7348940560439,-68.08831511839847,-7.864624505645047,-36.58687379201647,-30.344337080589963,-25.366942902103364,-31.430962028584037,-36.22983862212482,-41.073344611902044,-40.822512514000856,-50.86047682424707,-55.99944430816195
2.503,-43.30227432285679,-6.332866386990197,-19.86507845211849,-88.85140242104667,-68.55308432335423,-6.331583422129732,-36.00664055784594,-29.557019160287545,-24.41450907478194,-30.679690894500197,-35.637761402165665,-40.641941804291164,-40.382788812390174,-50.75374414610696,-56.06318743459349
2.504,-42.94560752590963,-4.760384683706235,-18.73763133453943,-89.99271224867769,-69.02684227242791,-4.759059525911425,-35.41004186104088,-28.74831141783632,-23.436679326676973,-29.907904517729126,-35.029031356736056,-40.1977845087811,-39.93010873850287,-50.64213423784308,-56.12618947320444
2.505,-42.57816461460721,-3.148070703079142,-17.580987602488342,-91.15904536918966,-69.50967002007584,-3.146702344001781,-34.79693303530981,-27.918024456608833,-22.43322859609019,-29.115421287756803,-34.40350126124109,-39.740760206483955,-39.464357976136206,-50.52560470938417,-56.18844485673339
2.5060000000000002,-42.19985719886342,-1.495595171922183,-16.394906155172485,-92.35061017883461,-70.00164370395919,-1.494182594854614,-34.167178154103915,-27.06598032599133,-21.403945425142133,-28.302070569008126,-33.761032785610745,-39.27076317327501,-38.98542911259157,-50.404115722494296,-56.249948341903654
2.507,-41.8106028895262,0.19734878867755157,-15.179162285485802,-93.56760087695478,-70.50283426570975,0.19880660823357488,-33.52065052691033,-26.192013171360763,-20.34863273228663,-27.467693324072545,-33.101496999383045,-38.78769486563444,-38.49322203069145,-50.27763013566728,-56.31069502780259
2.508,-41.41032561787877,1.9310444709965466,-13.933548552871173,-94.81019671005187,-71.01330717425029,1.9325485647306166,-32.85723319100602,-25.295969878116683,-19.267108577759274,-26.612142731229206,-32.42477487216722,-38.29146430296007,-37.98764429721086,-50.146113647695955,-56.370680374092885
2.509,-40.99895595199965,3.705750400034333,-12.657875647601237,-96.07856122328776,-71.53312215183442,3.707301806198231,-32.17681939837705,-24.377710709381354,-18.15920692150045,-25.735284795900988,-31.73075776918676,-37.78198844612132,-37.468611547489814,-50.00953493982981,-56.429900219044654
2.5100000000000002,-40.576431409827066,5.521699165172407,-11.351973246055643,-97.3728415197829,-72.06233290294082,5.523298927921211,-31.479313097565363,-23.437109937056768,-17.024778373182833,-24.836998955738807,-31.019347941660133,-37.25919257206961,-36.93604786603922,-49.867865816451754,-56.48835079737979
2.511,-40.142696768777085,7.3790962646944465,-10.015690856583227,-98.69316752806822,-72.6009868461517,7.3807454333983245,-30.76462941021133,-22.474056465934744,-15.863690933982419,-23.917178679044966,-30.290459011783256,-36.72301064432506,-36.389886162956884,-49.721081344206254,-56.546028757919736
2.512,-39.697704371732584,9.278118963850446,-8.648898655449521,-100.03965127812405,-73.14912484917409,9.279818592377396,-30.032695102010553,-21.48845445049166,-14.675830729654876,-22.97573205618218,-29.544016452027385,-36.173385679120486,-35.83006854593164,-49.56915998949684,-56.602931181026676
2.513,-39.24141442919025,11.218915167258807,-7.251488312288075,-101.41238618650851,-73.70678096718821,11.220666313228797,-29.28344904775736,-20.48022390393878,-13.46110273440756,-22.012582383556918,-28.7799580584189,-35.61027010694818,-35.256546687576275,-49.412083754257,-56.6590555958255
2.5140000000000002,-38.77379531730216,13.201602306629809,-5.823373804336029,-102.8114463511998,-74.27398218475106,13.20340603064065,-28.516842690069502,-19.44930129899692,-12.219431484935782,-21.027668739667817,-27.998234417388407,-35.03362612919413,-34.66928218776958,-49.24983830987651,-56.714399997191926
2.515,-38.29482387151154,15.22626624493111,-4.364492218633302,-104.23688585686169,-74.85074816151507,15.228123609756437,-27.732840491331814,-18.395640159790496,-10.950761783903978,-20.020946552638733,-27.1988093657187,-34.44342606950029,-34.068246930642026,-49.08241312914775,-56.76896286248926
2.516,-37.80448567543502,17.292960198293613,-2.8748045412351146,-105.68873809135678,-75.4370909820637,17.294872268053567,-26.931420378323445,-17.319211644159246,-9.655059392038346,-18.992388158564175,-26.381660443046723,-33.83965271943886,-33.45342343578223,-48.909801616076265,-56.822743168034634
2.517,-37.302775344613295,19.4017036770676,-1.3542964324055475,-107.16701507440004,-76.03301491019032,19.403671516372526,-26.11257417894708,-16.220005115626435,-8.332311707925683,-17.9419833499366,-25.54677933632763,-33.2222996780461,-32.82480520320495,-48.73200123338525,-56.87574040527229
2.5180000000000002,-36.78969680470972,21.55248144759996,0.1970210133574284,-108.67170679934962,-76.63851614798583,21.55450612066778,-25.276308050412517,-15.098028704174943,-6.982528434510279,-16.869739913342535,-24.694172315601882,-32.59137168471254,-32.182397051568955,-48.54901362752531,-56.927954596630904
2.519,-36.265263563710505,23.745242516395237,1.779110523683194,-110.20278058918748,-77.2535826001194,23.747325086143007,-24.422642898188464,-13.953309854933003,-5.605742231221072,-15.775684155565756,-23.823860660366925,-31.94688494489579,-31.52621544910265,-48.36084475098864,-56.97938631103834
2.52,-35.729498977648205,25.97989913844986,3.3919079223851583,-111.76018046782664,-77.87819364372959,25.9820406655601,-23.551614784985148,-12.785895863803646,-4.202009350580916,-14.659861417171527,-22.935881075803394,-31.288867448082975,-30.856288836655413,-48.167504981713165,-57.030036679068026
2.521,-35.18243650935278,28.25632585160561,5.035321422564984,-113.34382654791321,-78.51231990435228,28.258527393568144,-22.66327532900594,-11.595854399039979,-2.7714102581123328,-13.522336572615323,-22.03028609807999,-30.617359277410397,-30.172657942272476,-47.96900923935339,-57.07990740768747
2.5220000000000002,-34.624119979706464,30.574358538878876,6.7092309401962,-114.95361443636449,-79.15592303834048,30.57662114900888,-21.757692090661187,-10.383274007710007,-1.3140502342840037,-12.363194515862745,-21.107144487916337,-29.932412910313033,-29.475376086656155,-47.76537709818282,-57.129000794579504
2.523,-34.05460381086847,32.93379352075786,8.413487429645642,-116.58941465890607,-79.80895552223775,32.93611824719072,-20.834948946922665,-9.148264605974923,0.16994004278097208,-11.182540630489257,-20.166541611567645,-29.234093509565405,-28.7645094788647,-47.55663289638797,-57.17731974200582
2.524,-33.473953260913774,35.33438667954311,10.147912242652104,-118.25107210492425,-80.47136044958772,35.33677456420721,-19.89514645246293,-7.890957952059772,1.680403935167135,-9.980501243184591,-19.208579808360078,-28.522479204048423,-28.040137501572588,-47.34280584150448,-57.22486777018152
2.525,-32.88224464932816,37.77585261781097,11.912296512284286,-119.93840549395105,-81.14307133566105,37.778304695378964,-18.938402186721582,-6.611508100793316,3.217158304934486,-8.757224059584907,-18.233378743903863,-27.79766135857503,-27.302352985214657,-47.12393011174428,-57.27164903012803
2.5260000000000002,-32.2795655727842,40.25786385314848,13.706400563451368,-121.65120686514473,-81.82401193059908,40.26038114996814,-17.964851086012395,-5.310091838556488,4.7799929971709645,-7.51287858131991,-17.241075748082352,-27.059744832086036,-26.551262470314164,-46.900044952955426,-57.317668315972256
2.527,-31.666015110624347,42.780050051300734,15.529953351532882,-123.38924109112259,-82.51409604147081,42.782633584306424,-16.97464575978848,-3.9869090974830783,6.368670347704281,-6.247656503166077,-16.23182613691843,-26.30884822352953,-25.78698645729736,-46.671194770956845,-57.36293107665888
2.528,-31.041704019465985,45.34199729991552,17.38265193072762,-125.15224541753257,-83.21322736375069,45.34464807552101,-15.96795679016455,-2.642183347732903,7.982924716875303,-4.961772089174872,-15.205803517401641,-25.545104104723762,-25.00965964308324,-46.437429218985166,-57.407443427043184
2.529,-30.406754916352348,47.94324742503299,19.264160953693974,-126.93992902972305,-83.92129932271453,47.945966438007076,-14.944973013809935,-1.2761619666766606,9.622462050752205,-3.6554625266629515,-14.163200074373748,-24.768659239514072,-24.219431143747876,-46.19880327999428,-57.451212158330314
2.5300000000000002,-29.761302449864786,50.58329735250372,21.174112204079748,-128.75197264789702,-84.63819492526103,50.586085584829604,-13.905901785312501,0.11088341618617648,11.286959471186876,-2.3289882569340534,-13.104226838557025,-23.979674788524427,-23.416464702553014,-45.95537734354558,-57.49424474782882
2.531,-29.105493458623243,53.26159851647333,23.112104163506586,-130.588028152105,-85.3637866226549,53.26445693619286,-12.85096922113135,1.5186565997315924,12.976064896085816,-0.9826332816252119,-12.029113934827556,-23.17832649881786,-22.600938882641806,-45.70721727703085,-57.53654936798519
2.532,-28.43948711659905,55.977556317082964,25.0777016145829,-132.44771823844022,-86.0979361846901,55.98048587712727,-11.780420423251933,2.9468365182982765,14.68939669127601,0.3832945564360273,-10.9381108098315,-22.364804877776592,-21.77304724370179,-45.45439449096935,-57.57813489466679
2.533,-27.763455064683058,58.73052962946434,27.070435281466317,-134.3306361077528,-86.84049458575576,58.733531266471815,-10.694519681686323,4.395076976480581,16.4265433552995,1.7684633189398724,-9.831486438071792,-21.53931535053526,-20.932998501917844,-45.1969859981287,-57.61901091466142
2.5340000000000003,-27.07758152795092,61.519830366112096,29.089801509501008,-136.2363451882046,-87.59130190328797,61.522904999235415,-9.59355065495965,5.863006412752263,18.18706323847413,3.172516745446501,-8.7095295055911,-20.70207840029977,-20.0810166725366,-44.93507446621864,-57.65918773236155
2.535,-26.382063418087775,64.34472309464076,31.135261985398763,-138.164378892936,-88.35018722907303,64.34787162434404,-8.477816527754733,7.350227693005117,19.97048429750904,4.595074055422295,-7.572548570408543,-19.85332969090765,-19.217341194388467,-44.66874826391609,-57.69867637560266
2.536,-25.677110420439455,67.204424712915,33.20624349941988,-140.11424041410692,-89.11696859386424,67.20764801976293,-7.347640144895053,8.856317935076653,21.77630388695126,6.0357297799893175,-6.420872198875564,-18.993320170992867,-18.342227035719446,-44.39810149998236,-57.73748860062554
2.537,-24.962945065184357,70.09810418344077,35.30213775093572,-142.085402554507,-89.89145290574945,70.10140312688063,-6.203364120887265,10.380828365286355,23.603988588675527,7.494053624366295,-5.254849077158525,-18.122316159149435,-17.455944780717694,-44.12323405524454,-57.77563689613328
2.5380000000000003,-24.23980278212604,73.02488232888297,37.42230119873841,-144.07730759791968,-90.67343590270283,73.0282577460219,-5.045350924253967,11.923284207988345,25.45297408061481,8.969590361966937,-4.0748480970651,-17.24059940949573,-16.558780696127307,-43.84425160721716,-57.813134486414846
2.539,-23.50793193863499,75.98383169046991,39.56605495738667,-146.08936721935396,-91.46270211972906,75.98728439484819,-3.873982935930698,13.483184609091168,27.322665045861626,10.461859761067359,-2.881258415475493,-16.348467157075227,-15.651036777375431,-43.56126564715157,-57.849995333508026
2.54,-22.767593860279092,78.97397645100268,41.732684740845,-148.12096243623532,-92.25902487099881,78.97750723136532,-2.689662481018736,15.06000259447238,29.21243512324284,11.970356544932315,-1.6744894866576203,-15.44623214254269,-14.733030773653752,-43.27439348930676,-57.8862341383759
2.541,-22.01906283371794,81.99429242405519,43.92144085457767,-150.17144360155953,-93.06216624734324,81.99790204312309,-1.4928118332394718,16.65318506414502,31.12162690038666,13.494550386221718,-0.45497106680036126,-14.534222615627328,-13.80509619143698,-42.98375827225007,-57.92186634107226
2.5420000000000003,-21.26262609144713,85.04370711090903,46.131538237227225,-152.24013043998877,-93.8718771294661,85.04739630415173,-0.283873191453651,18.262152823009693,33.04955195027194,15.033885936476985,0.7768468098831036,-13.612782316877869,-12.867582275935739,-42.68948895200233,-57.95690811987252
2.543,-20.498583778015004,88.12109982663257,48.36215655290998,-154.32631212778398,-94.68789721720009,88.124869301044,0.9366913723357726,19.88630064895338,34.995490912165906,16.587782891417078,2.0204938840732964,-12.682270437237676,-11.920853970024687,-42.391720286857506,-57.99137638934865
2.544,-19.72724889735126,91.22530189664967,50.61244033511262,-156.4292474174258,-95.50995507512025,91.22915232952907,2.1683999940520664,21.524997399022084,36.95869361781297,18.155636092741304,3.275479753848721,-11.743061555018436,-10.96529185020755,-42.09059281371495,-58.02528879736756
2.545,-18.94894724088868,94.35509692498744,52.88149918306145,-158.54816480767875,-96.33776819478975,94.35902896272705,3.410751128175015,23.177586154309353,38.938379263638666,19.736815667054614,4.541293987275552,-10.795545549891045,-10.001292039231458,-41.7862528157809,-58.05866372099466
2.5460000000000003,-18.1640172961769,97.50922113532741,55.16840801138653,-160.68226275981078,-97.17104307389948,97.51323539220871,4.66322368839667,24.84338440416812,40.93373662969023,21.330667202497665,5.817406265554467,-9.840127493533451,-9.029266094984571,-41.47885228150412,-58.09152026128564
2.547,-17.372810135728287,100.68636378582838,57.472207353790296,-162.83070996058274,-98.00947531252565,100.69046084282914,5.925277218702249,26.521684270269276,42.94392434593614,22.936511963583783,7.103266557131562,-8.87722751662433,-8.049640875361199,-41.16854885462864,-58.123878236951334
2.548,-16.57568928585973,103.88516765860552,59.79190372136754,-164.99264563256835,-98.85274972671137,103.88934806221897,7.196352095240137,28.211752770983544,44.96807120649108,24.553647144699447,8.398305323143653,-7.907280651900074,-7.062858378806844,-40.85550577525784,-58.155758176882735
2.549,-15.77303057534047,107.10422962457073,62.126470016093265,-167.167179892251,-99.70054047953481,107.10849388563923,8.475869759272967,29.912832126469212,47.00527653222046,26.18134616263535,9.701933754495187,-6.930736653047752,-6.069375560312764,-40.53989181184393,-58.187181311524625
2.5500000000000003,-14.965221963679205,110.34210128425896,64.47484599993568,-169.35339415629485,-100.55251122980994,110.34644987682408,9.76323298146643,31.624140104801597,49.05461058212457,27.818858988470083,11.013544040827767,-5.948059789234712,-5.069664122657038,-40.221881184028675,-58.21816956308901
2.551,-14.152663348930304,113.5972896850883,66.83593881992206,-171.55034159627215,-101.40831529852274,113.60172304525881,11.05782615770098,33.34487040938689,51.115115013789925,29.465412519039027,12.332509671570982,-4.959728615130793,-4.064210282746103,-39.90165347628065,-58.24874553460088
2.552,-13.335766354926058,116.86825811540157,69.20862358941184,-173.75704764206944,-102.26759585308477,116.87277664024185,12.359015636549579,35.07419310784814,53.185803393131515,31.12021098816819,13.658185769220047,-3.966235716311914,-3.0535145129436856,-39.579393542287754,-58.27893249777174
2.553,-12.514954097893906,120.1534269754419,71.59174402568897,-175.97251053406762,-103.12998610943825,120.15803102188232,13.666150078484534,36.81125510246525,55.26566175352316,32.78243641775248,14.989909454904577,-2.968087429995826,-2.0380912573370864,-39.25529140008615,-58.30875437969781
2.5540000000000003,-11.690660932443699,123.45117472531774,73.98411314391413,-178.19570192413167,-103.99510955202624,123.45586460908947,14.978560846836608,38.555180642200064,57.35364920435254,34.451249108706754,16.327000246271886,-1.9658035410923844,-1.0184686229228461,-38.929542117919155,-58.338235748382374
2.555,-10.863332176961045,126.75983890982515,76.38451400733918,-180.42556752532613,-104.86258017159713,126.76461490442038,16.295562430450957,40.3050718762335,59.448698588914624,36.12578817172087,17.668760487628504,-0.9599169536110281,0.004811954244708261,-38.60234569084205,-58.36740179708453
2.556,-10.033423818472336,130.07771725987917,78.79170053360355,-182.66102781019936,-105.73200272078591,130.08257959553995,17.616452897938736,42.060009448882376,61.54971719148572,37.80517209769123,19.014475812237002,0.04902666249551402,1.0311960678618561,-38.27390690810262,-58.39627832749776
2.557,-9.201402197103484,133.40306887010166,81.2043983567802,-184.90097875734895,-106.60297298736677,133.40801773283818,18.94051438333652,43.81905313565004,63.65558749328646,39.48849936759319,20.363415636577002,1.060469248905747,2.0601167249928736,-37.9444352113519,-58.424891731765335
2.5580000000000003,-8.36774367028196,136.73411545200557,83.6213057447614,-187.1442926459141,-107.47507808504783,136.73915098264666,20.267013602943862,45.5812425201096,65.76516797697492,41.174849101505345,21.714833686336107,2.0738407607428613,3.090994754314238,-37.61414454375266,-58.45326897334133
